hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
02,120245306349070462,ACTIVE,100,1.38,19,1,1,0,0,0
02,120247026467550090,ACTIVE,100,1.37,48,0,1,0,0,0
02,120246962698770090,ACTIVE,425,1.3699999999999999,38,0,0,0,0,0
02,120244006723850129,ACTIVE,100,1.35,51,1,1,1,1,96.21000000000001
02,120245481989440065,ACTIVE,40,1.3399999999999999,42,3,3,2,1,29.98
02,120248162819270126,ACTIVE,89,1.31,42,1,1,0,0,0
02,120251271772250166,ACTIVE,30,1.3,44,2,2,0,0,0
02,120248922585490210,ACTIVE,200,1.3,73,0,0,0,0,0
02,120244823852300686,ACTIVE,100,1.2999999999999998,20,0,1,0,0,0
02,120251467533360166,ACTIVE,30,1.2899999999999998,66,1,2,0,0,0
02,120247040934570629,ACTIVE,100,1.26,43,0,1,0,0,0
02,120247442428390509,ACTIVE,50,1.23,30,0,1,0,0,0
02,120245286882710686,ACTIVE,100,1.22,25,2,2,0,0,0
02,120248455212780455,ACTIVE,123,1.21,40,0,1,0,0,0
02,120247582683440509,ACTIVE,50,1.19,31,1,1,0,0,0
02,120246709429840674,ACTIVE,100,1.16,40,0,2,0,0,0
02,120248082904030663,ACTIVE,150,1.1500000000000001,37,1,1,1,1,37.980000000000004
02,120248318269050152,ACTIVE,120,1.15,63,1,2,0,0,0
02,120246583142090674,ACTIVE,60,1.13,32,0,0,0,0,0
02,120247512395240090,ACTIVE,112,1.11,24,0,0,0,0,0
02,120244235259940678,ACTIVE,30,1.0899999999999999,18,0,0,0,0,0
02,120244302719050146,ACTIVE,100,1.05,26,0,0,0,0,0
02,120246693068060097,ACTIVE,80,1.05,55,1,3,1,0,0
02,120247412626780168,ACTIVE,100,1.04,20,0,0,0,0,0
02,120244674407170788,ACTIVE,200,1.04,43,0,0,0,0,0
02,120246145364940470,ACTIVE,50,1.04,34,0,1,0,0,0
02,120245651364090303,ACTIVE,80,1,32,1,0,0,0,0
02,120247597780010751,ACTIVE,40,0.99,17,0,1,0,0,0
02,120247582615180509,ACTIVE,100,0.98,27,0,0,0,0,0
02,120248546074540389,ACTIVE,80,0.97,52,1,1,0,0,0
02,23857732301990794,ACTIVE,100,0.96,17,0,1,0,0,0
02,120247512395290090,ACTIVE,225,0.9500000000000001,26,0,1,0,0,0
02,120252152736310054,ACTIVE,100,0.95,32,0,0,0,0,0
02,120246299672680751,ACTIVE,115,0.9400000000000001,51,0,0,0,0,0
02,120250287165040577,ACTIVE,100,0.9299999999999999,29,0,0,0,0,0
02,120247059696170214,ACTIVE,120,0.9299999999999999,40,2,3,0,0,0
02,120247504003780425,ACTIVE,133,0.8999999999999999,33,0,0,0,0,0
02,120246902635090175,ACTIVE,100,0.89,21,0,1,0,0,0
02,120248337634700425,ACTIVE,150,0.89,24,0,0,0,0,0
02,120245004525000780,ACTIVE,100,0.8500000000000001,22,1,1,0,0,0
02,120250838901590404,ACTIVE,50,0.85,15,0,0,0,0,0
02,120246299672740751,ACTIVE,195,0.8400000000000001,51,1,3,1,1,22.98
02,120248862675940229,ACTIVE,72,0.8,23,0,0,0,0,0
02,120246551175210674,ACTIVE,50,0.79,26,0,0,0,0,0
02,120246551175300674,ACTIVE,50,0.75,31,0,0,0,0,0
02,120245343847670686,ACTIVE,80,0.75,10,0,0,0,0,0
02,120245687813040097,ACTIVE,81,0.73,21,2,3,0,0,0
02,6991696262226,ACTIVE,50,0.72,27,0,0,0,0,0
02,23857648813850794,PAUSED,100,0.7,11,1,1,1,1,69.72
02,120247375816630090,ACTIVE,80,0.6699999999999999,17,0,0,0,0,0
02,120246299721620751,ACTIVE,68,0.66,9,0,0,0,0,0
02,120250086421190057,ACTIVE,100,0.66,6,0,0,0,0,0
02,120245481989400065,ACTIVE,40,0.6499999999999999,17,0,0,0,0,0
02,120247283622780629,ACTIVE,100,0.64,5,0,0,0,0,0
02,6991696263026,ACTIVE,50,0.63,12,1,1,1,0,0
02,120250747283060166,ACTIVE,30,0.62,21,2,2,0,0,0
02,120257843668650586,ACTIVE,100,0.62,25,0,0,0,0,0
02,120246753252260674,ACTIVE,80,0.6,30,0,1,0,0,0
02,120249550517750100,ACTIVE,92,0.6,5,0,0,0,0,0
02,120244302440310146,ACTIVE,100,0.6,15,0,1,1,1,41.980000000000004
02,120246447361050303,ACTIVE,80,0.6,14,1,1,0,0,0
02,120244618043570436,ACTIVE,100,0.6,27,0,0,0,0,0
02,23857646023530799,ACTIVE,60,0.6,12,0,1,0,0,0
02,120248880534940100,ACTIVE,100,0.5900000000000001,18,0,0,0,0,0
02,120245343500810686,ACTIVE,80,0.5900000000000001,8,0,0,0,0,0
02,120250447771000013,ACTIVE,80,0.59,17,1,1,0,0,0
02,120245380678000025,ACTIVE,100,0.55,12,0,0,0,0,0
02,120251271772310166,ACTIVE,30,0.55,23,0,0,0,0,0
02,120247872778180425,ACTIVE,100,0.55,29,0,0,0,0,0
02,120246818759010303,ACTIVE,40,0.53,8,2,2,0,0,0
02,120250447799910013,ACTIVE,80,0.53,7,0,0,0,0,0
02,120247942948360065,ACTIVE,93,0.51,22,0,0,0,0,0
02,120248367667310389,ACTIVE,100,0.49,13,0,0,0,0,0
02,120246643280780674,ACTIVE,80,0.48,11,0,0,0,0,0
02,120245343766870686,ACTIVE,80,0.48,9,0,0,0,0,0
02,120247505683080509,ACTIVE,80,0.46,11,0,0,0,0,0
02,120248056801340561,PAUSED,60,0.45999999999999996,14,0,0,0,0,0
02,120247195869530175,ACTIVE,225,0.44,26,1,0,0,0,0
02,120246867532700629,ACTIVE,100,0.42,10,0,1,0,0,0
02,120246773871680629,ACTIVE,100,0.42,10,0,0,0,0,0
02,120247944389010751,ACTIVE,100,0.38,9,1,0,0,0,0
02,120247293641570642,ACTIVE,120,0.37,14,0,0,0,0,0
02,120242907734560129,ACTIVE,100,0.36,11,1,1,0,0,0
02,120247221451440175,ACTIVE,100,0.36,17,0,0,0,0,0
02,120246354397170032,ACTIVE,75,0.35,13,0,1,0,0,0
02,120246674923260175,ACTIVE,100,0.34,7,0,0,0,0,0
02,120247506187610509,ACTIVE,103,0.33,20,0,0,0,0,0
02,120245792848160780,ACTIVE,80,0.32,9,0,0,0,0,0
02,120246286484520097,ACTIVE,80,0.32,6,0,0,0,0,0
02,120246867532780629,ACTIVE,100,0.31,4,0,0,0,0,0
02,120243205951310642,ACTIVE,100,0.3,9,0,0,0,0,0
02,120245889270720065,ACTIVE,40,0.29000000000000004,15,0,0,0,0,0
02,120248923191070589,ACTIVE,100,0.27,6,0,0,0,0,0
02,120245466475590630,ACTIVE,40,0.25,16,0,0,0,0,0
02,120246396470350674,ACTIVE,100,0.25,13,1,1,0,0,0
02,120245832936880630,ACTIVE,66,0.24000000000000002,8,0,0,0,0,0
02,120248470325620561,ACTIVE,100,0.24,8,0,0,0,0,0
02,120246711859060674,ACTIVE,50,0.24,10,0,0,0,0,0
02,120251014701570404,ACTIVE,50,0.24,1,0,0,0,0,0
02,120250596505340709,ACTIVE,200,0.24,8,0,0,0,0,0
02,120246773871740629,ACTIVE,100,0.23,15,0,0,0,0,0
02,120249498623060100,ACTIVE,91,0.23,11,0,0,0,0,0
02,120245691728160470,ACTIVE,5,0.23,2,0,0,0,0,0
02,23857648861360794,PAUSED,100,0.23,6,1,1,0,0,0
02,120245339157220686,ACTIVE,80,0.19,6,0,0,0,0,0
02,120245286882760686,ACTIVE,100,0.16999999999999998,5,0,0,0,0,0
02,120248955262410283,ACTIVE,100,0.16000000000000003,10,0,0,0,0,0
02,23857649007370794,PAUSED,100,0.16,4,0,0,0,0,0
02,120246917444370477,ACTIVE,88,0.14,6,0,1,0,0,0
02,120248252688100544,ACTIVE,100,0.12000000000000001,3,0,0,0,0,0
02,120246070715810752,ACTIVE,100,0.12,3,0,0,0,0,0
02,120235336090360210,ACTIVE,200,0.11,9,0,0,0,0,0
02,120247442428440509,ACTIVE,50,0.1,4,0,0,0,0,0
02,120245136181790470,ACTIVE,5,0.09999999999999999,4,0,0,0,0,0
02,120246670056560677,ACTIVE,100,0.08,4,0,0,0,0,0
02,120245833042190630,ACTIVE,58,0.07,3,0,0,0,0,0
02,120246753297910674,ACTIVE,60,0.07,3,0,1,0,0,0
02,120244302638970146,ACTIVE,100,0.07,4,0,0,0,0,0
02,120246338247960241,ACTIVE,100,0.06,4,0,0,0,0,0
02,120244171016070129,ACTIVE,100,0.05,4,0,0,0,0,0
02,120243727386670470,ACTIVE,5,0.05,2,0,0,0,0,0
02,120247292031220175,ACTIVE,86,0.05,4,0,0,0,0,0
02,120245099365240470,ACTIVE,5,0.05,3,0,0,0,0,0
02,120245343583750686,ACTIVE,80,0.05,2,0,0,0,0,0
02,120247221451470175,ACTIVE,100,0.05,3,0,0,0,0,0
02,120244302652000146,ACTIVE,100,0.04,3,0,0,0,0,0
02,120243771828200436,ACTIVE,100,0.03,3,0,0,0,0,0
02,120245136181480470,ACTIVE,5,0.03,2,0,0,0,0,0
02,120244918988320303,ACTIVE,40,0.02,1,0,0,0,0,0
02,120246423354770032,ACTIVE,74,0.02,1,0,0,0,0,0
02,120248012782270065,ACTIVE,93,0.02,3,0,0,0,0,0
02,120248469524370389,ACTIVE,81,0.02,1,0,0,0,0,0
02,120249498623270100,ACTIVE,91,0.01,1,0,0,0,0,0
02,120246710213410090,ACTIVE,132,0.01,2,0,0,0,0,0
02,120257843052670586,ACTIVE,30,0.01,1,0,0,0,0,0
02,120246753297880674,ACTIVE,60,0,0,0,0,0,0,0
02,120246753297840674,ACTIVE,60,0,0,0,1,0,0,0
02,120246753252310674,ACTIVE,80,0,0,0,0,0,0,0
02,120246791316280097,PAUSED,80,0,0,0,0,0,0,0
02,120246792894740097,ACTIVE,80,0,0,0,0,0,0,0
02,120245995414780177,ACTIVE,100,0,0,0,0,0,0,0
02,120246752958690674,ACTIVE,50,0,0,0,0,0,0,0
02,120246907642230291,PAUSED,900,0,0,0,1,0,0,0
02,120250414826920577,ACTIVE,100,0,0,0,0,0,0,0
02,120247176514010629,PAUSED,100,0,0,0,1,0,0,0
02,120243830466380146,PAUSED,100,0,0,0,0,0,0,0
02,120249666797540247,PAUSED,100,0,0,0,1,0,0,0
02,120248383528420544,ACTIVE,80,0,0,0,0,0,0,0
02,120249616112010064,PAUSED,100,0,0,0,1,0,0,0
02,120243862949130705,PAUSED,80,0,0,0,0,0,0,0
02,120243862977850705,ACTIVE,80,0,0,0,0,0,0,0
02,120249447732060577,PAUSED,68,0,0,0,2,1,0,0
02,120247500326650043,ACTIVE,80,0,0,0,0,0,0,0
02,120252218143240054,ACTIVE,100,0,0,0,0,0,0,0
02,120247500391620043,ACTIVE,80,0,0,0,0,0,0,0
02,120247500490160043,ACTIVE,80,0,0,0,0,0,0,0
02,120254804851540197,ACTIVE,80,0,0,0,0,0,0,0
02,120247500490240043,ACTIVE,80,0,0,0,0,0,0,0
02,120248959176740725,PAUSED,1000,0,0,0,1,0,0,0
02,120245547753370179,ACTIVE,80,0,0,0,0,0,0,0
02,120248881726590283,PAUSED,250,0,0,0,0,0,0,0
02,120247567962540509,PAUSED,100,0,0,0,1,0,0,0
02,120245547600370179,ACTIVE,80,0,0,0,0,0,0,0
02,120247591966310642,PAUSED,100,0,0,0,1,0,0,0
02,120248252434110561,PAUSED,91,0,0,0,1,0,0,0
02,120247641474120509,ACTIVE,80,0,0,0,1,0,0,0
02,120244477400200678,PAUSED,300,0,0,0,1,0,0,0
02,120247641474220509,ACTIVE,80,0,0,0,8,0,0,0
02,120257843861530586,PAUSED,20,0,0,0,1,0,0,0
02,120248507722020469,ACTIVE,80,0,0,0,0,0,0,0
02,120248507721970469,ACTIVE,80,0,0,0,0,0,0,0
02,120248504941260469,ACTIVE,80,0,0,0,0,0,0,0
02,120246501603820241,PAUSED,92,0,0,0,1,0,0,0
02,120246312788110126,PAUSED,200,0,0,0,1,0,0,0
02,120248504815070469,ACTIVE,80,0,0,0,0,0,0,0
02,23857646023590799,ACTIVE,60,0,0,0,0,0,0,0
02,120247944597940065,PAUSED,100,0,0,0,1,0,0,0
02,120248470325670561,ACTIVE,100,0,0,0,0,0,0,0
02,120248075661210642,ACTIVE,125,0,2,0,0,0,0,0
02,120248383960820544,ACTIVE,80,0,0,0,0,0,0,0
02,120248383960600544,ACTIVE,80,0,0,0,0,0,0,0
02,120248383855380544,ACTIVE,80,0,0,0,0,0,0,0
02,120248383854990544,ACTIVE,80,0,0,0,0,0,0,0
02,120248383778820544,ACTIVE,80,0,0,0,0,0,0,0
02,120248383778200544,ACTIVE,80,0,0,0,0,0,0,0
02,23857732302070794,ACTIVE,100,0,0,0,2,0,0,0
02,120248383686370544,ACTIVE,80,0,0,0,0,0,0,0
02,120246753298070674,ACTIVE,60,0,0,0,0,0,0,0
02,120246791316180097,PAUSED,80,0,0,0,0,0,0,0
03,120244761233710455,ACTIVE,1315,147.45,4998,106,122,8,4,166.75
03,120243986668280589,ACTIVE,1200,141.1,3948,74,87,10,6,237.34
03,120246273720740455,ACTIVE,1320,135.66,3767,99,118,8,3,205.19
03,120244883028360686,ACTIVE,1000,116.25,2216,76,77,15,8,380.98
03,120244749327030686,ACTIVE,1000,84.68,1711,35,41,8,5,212.37
03,120247136451350725,ACTIVE,1000,81.69,2434,48,50,5,3,167.3
03,120247583319740586,ACTIVE,500,73.68,3215,66,73,7,5,185.67000000000002
03,120247115989130291,ACTIVE,600,68.58999999999999,1272,34,36,4,3,165.32000000000002
03,120248911416770577,ACTIVE,1001,65.07,1650,45,47,5,1,28.98
03,120246005453800291,ACTIVE,600,60.65,1293,32,36,4,3,138.13
03,120243276755660065,ACTIVE,500,60.230000000000004,1482,24,28,2,2,59.96
03,120248455243050455,ACTIVE,425,57.919999999999995,2001,41,41,5,3,179.73
03,120245400596270686,ACTIVE,80,57.77,2595,70,66,13,9,434.73
03,120245400700680686,ACTIVE,80,57.58,2409,55,60,10,6,347.29
03,120246023777450751,ACTIVE,1300,56.129999999999995,1567,46,58,11,6,217.84000000000003
03,120246754801740509,ACTIVE,500,53.89,1493,32,34,3,0,0
03,120240679404390629,ACTIVE,400,50.84,1673,28,32,4,1,63.91
03,120247653059200586,ACTIVE,500,50.14,1854,33,42,5,3,122.92
03,120243772061640146,ACTIVE,500,48.89,1389,30,30,3,2,117.20000000000002
03,120250789469770586,ACTIVE,500,46.71999999999999,1512,31,40,5,4,156.7
03,120248204881060455,ACTIVE,522,45.459999999999994,1718,25,35,0,0,0
03,120248510641030431,ACTIVE,370,45.39,983,18,27,4,3,106.13
03,120244618043630436,ACTIVE,493,45.269999999999996,1961,46,57,3,3,183.67
03,120245848127390707,ACTIVE,500,44.01,1085,35,43,4,3,139.27
03,120245334049460065,ACTIVE,400,43.349999999999994,741,33,34,6,4,160.14
03,120246191098540320,ACTIVE,480,42.019999999999996,1595,30,35,2,1,58.77
03,120248508683620431,ACTIVE,220,41.7,894,16,31,2,2,96.91
03,120245334049540065,ACTIVE,370,41.449999999999996,677,19,26,4,2,79.49000000000001
03,120246338028120241,ACTIVE,630,40.47,2080,28,29,1,1,43.980000000000004
03,23857454054570799,ACTIVE,350,40.19,479,10,10,1,1,65.91
03,120248615909580019,ACTIVE,450,38.8,733,18,23,7,0,0
03,120245400911130686,ACTIVE,80,38.49,2223,62,62,5,3,152.4
03,120249525957160319,ACTIVE,360,38.15,828,17,17,0,0,0
03,120242301213710065,ACTIVE,370,38.099999999999994,1346,17,21,2,0,0
03,120245010772960663,ACTIVE,301,37.79,523,21,20,1,1,37.98
03,120248960171180100,ACTIVE,500,36.39,895,32,31,4,1,22.98
03,120241066464020065,ACTIVE,289,35.71,1492,26,28,2,0,0
03,120248641712650319,ACTIVE,440,35.28,1009,12,19,0,0,0
03,120248893532100100,ACTIVE,500,33.45,778,21,24,1,1,52.56
03,120244015116230146,ACTIVE,500,32.86,951,13,14,2,1,75.21
03,120246828454030629,ACTIVE,390,32.629999999999995,811,21,24,3,1,36.95
03,120244963455410686,ACTIVE,300,32.559999999999995,718,11,15,1,0,0
03,120245800978960674,ACTIVE,300,32.4,694,15,21,2,1,29.98
03,120248536187780100,ACTIVE,500,31.830000000000002,874,23,24,4,2,104.32
03,120246770835970175,ACTIVE,253,31.39,825,25,26,2,0,0
03,120247813840340065,ACTIVE,186,30.5,511,15,22,1,0,0
03,120249431214270100,ACTIVE,500,30.449999999999996,983,28,26,3,1,135.69
03,120251147479060709,ACTIVE,100,29.84,650,5,11,2,2,74.35000000000001
03,120249433591380100,ACTIVE,300,29.75,763,21,24,3,1,38.17
03,120244761352230455,ACTIVE,225,29.590000000000003,892,18,24,3,1,60.41
03,120252195344970054,ACTIVE,112,29.07,372,4,5,0,0,0
03,120243753190540054,ACTIVE,811,28.599999999999998,1128,18,23,3,1,31.980000000000004
03,120245011207100320,ACTIVE,750,28.56,826,14,21,1,1,58.77
03,120239930892250650,ACTIVE,300,28.39,517,15,17,2,0,0
03,120246221877410629,ACTIVE,335,27.8,681,22,27,2,1,63.910000000000004
03,120249497563510589,ACTIVE,200,27.71,570,20,22,2,1,85.14999999999999
03,120244895884300678,ACTIVE,104,27.65,341,7,7,1,1,57.98
03,120249433591590100,ACTIVE,300,26.660000000000004,655,14,15,3,1,38.17
03,120248326394610455,ACTIVE,199,26.57,696,19,17,0,1,60.410000000000004
03,120246643265130674,ACTIVE,200,26.520000000000003,804,16,15,3,1,29.979999999999997
03,120246153345490650,ACTIVE,125,26.369999999999997,299,11,12,0,0,0
03,120246615285510642,ACTIVE,450,26.18,754,15,17,0,0,0
03,120247956340000389,ACTIVE,255,25.53,1145,24,25,2,0,0
03,120243063569770146,ACTIVE,210,25.440000000000005,1041,21,22,2,0,0
03,120248207465980561,ACTIVE,360,25.29,773,17,18,2,2,97.93
03,120245823919130320,ACTIVE,360,25.18,1190,22,26,2,1,34.07
03,120247479945600065,ACTIVE,300,25.1,912,17,22,0,0,0
03,120248275852660561,ACTIVE,360,24.740000000000002,945,19,26,0,0,0
03,120245972443720177,ACTIVE,90,24.35,492,11,13,0,0,0
03,120250895500810586,ACTIVE,300,24.35,965,16,18,3,2,152.71
03,120244745582820125,ACTIVE,800,24.340000000000003,709,14,13,3,0,0
03,120247612701680090,ACTIVE,124,24.28,501,12,14,0,0,0
03,120245833631150707,ACTIVE,450,24.279999999999998,627,11,13,0,0,0
03,120247175023780065,ACTIVE,172,24.21,640,17,17,2,1,29.98
03,120249005372660589,ACTIVE,178,24.189999999999998,514,9,9,1,1,29.979999999999997
03,120249151139280057,ACTIVE,100,23.970000000000002,185,5,7,0,0,0
03,120244761350620455,ACTIVE,225,23.869999999999997,702,20,16,2,1,60.410000000000004
03,120256546977430586,ACTIVE,50,23.799999999999997,1277,14,22,1,0,0
03,120244895884170678,ACTIVE,104,23.78,311,12,9,1,0,0
03,120240258763950179,ACTIVE,310,23.72,1219,22,24,2,1,28.98
03,120247547642310642,ACTIVE,750,23.54,494,11,11,0,0,0
03,120244783755130320,ACTIVE,450,23.28,1097,20,29,1,0,0
03,120245284137880686,ACTIVE,500,23.12,424,8,11,2,1,29.98
03,120247280578260065,ACTIVE,200,23,527,10,10,1,1,36.95
03,120247453929680065,ACTIVE,154,22.87,666,5,4,0,0,0
03,120244963676310686,ACTIVE,200,22.78,472,6,6,1,1,51.22
03,120246153345400650,ACTIVE,125,22.69,329,16,13,1,0,0
03,120249286765290368,ACTIVE,200,22.65,710,11,14,1,1,69.57
03,120246583047400674,ACTIVE,200,22.050000000000004,447,6,3,0,0,0
03,120249115231040100,ACTIVE,227,21.95,677,8,11,1,0,0
03,120243772698800146,ACTIVE,210,21.57,824,9,11,0,0,0
03,120248863886910695,ACTIVE,132,21.3,474,9,8,1,0,0
03,120243142609020146,ACTIVE,500,21.25,443,9,10,0,0,0
03,120246191098590320,ACTIVE,400,21.23,853,20,24,2,2,117.54
03,120250413795110709,ACTIVE,100,21.21,502,12,14,0,0,0
03,120242301213170065,ACTIVE,300,21.189999999999998,722,6,10,2,0,0
03,120247849750130663,ACTIVE,401,20.87,389,15,21,1,0,0
03,120247641474220509,ACTIVE,80,20.84,458,15,11,1,1,29.98
03,120248490880410455,ACTIVE,134,20.77,524,4,7,1,0,0
03,120242031621370065,ACTIVE,229,20.650000000000002,564,9,8,2,0,0
03,120248089909250065,ACTIVE,92,20.64,385,4,5,0,0,0
03,120252195345190054,ACTIVE,112,20.53,457,8,9,0,0,0
03,120246701172120677,ACTIVE,124,20.53,435,9,11,4,3,208.41
03,120245010386240709,ACTIVE,100,20.45,438,8,8,1,0,0
03,120247705045190564,ACTIVE,300,20.39,486,8,8,1,1,69.72000000000001
03,120247066337480477,ACTIVE,90,20.310000000000002,251,6,6,1,1,29.979999999999997
03,120247612701760090,ACTIVE,124,20.27,474,10,13,1,0,0
03,120245980788570752,ACTIVE,300,20.25,850,27,32,5,3,122.91
03,120248248056550462,ACTIVE,92,19.950000000000003,233,8,8,1,0,0
03,120243227249480177,ACTIVE,100,19.849999999999998,347,5,10,2,1,29.979999999999997
03,120245972443760177,ACTIVE,90,19.599999999999998,386,8,7,0,0,0
03,120247467570380455,ACTIVE,191,19.56,606,16,16,2,0,0
03,120248253157450544,ACTIVE,80,19.490000000000002,401,11,10,0,0,0
03,120245045512490686,ACTIVE,80,19.36,279,8,7,1,0,0
03,120245706333540025,ACTIVE,130,19.31,280,11,12,3,2,120.93999999999998
03,120244880653330686,ACTIVE,50,19.25,355,12,16,2,2,81.2
03,120248218451590126,ACTIVE,89,19.11,430,13,16,1,1,29.98
03,120245403173560686,ACTIVE,80,18.93,248,8,10,2,1,89.95
03,120249974735390653,ACTIVE,80,18.830000000000002,288,7,8,0,0,0
03,120249512408860725,ACTIVE,100,18.8,958,9,16,1,1,68.56
03,120248012782330065,ACTIVE,93,18.71,503,13,12,1,0,0
03,120243843991710129,ACTIVE,150,18.64,720,19,17,0,0,0
03,120246493383140032,PAUSED,75,18.62,225,9,7,1,0,0
03,120255653285300586,ACTIVE,100,18.58,351,6,3,1,0,0
03,120244234919350146,ACTIVE,500,18.5,658,11,14,1,0,0
03,120249974735370653,ACTIVE,80,18.479999999999997,219,6,6,1,0,0
03,120245435760750780,ACTIVE,200,18.419999999999998,362,5,6,0,0,0
03,120247942948440065,ACTIVE,93,18.34,394,7,7,1,0,0
03,120245044044890686,ACTIVE,100,18.33,259,6,4,0,0,0
03,120245937398200177,ACTIVE,100,18.189999999999998,373,6,9,1,0,0
03,120248502435950168,ACTIVE,90,18.16,261,2,7,0,0,0
03,120248288633070389,ACTIVE,140,18.16,461,12,18,0,0,0
03,120248922585490210,ACTIVE,200,18.15,572,14,15,1,0,0
03,120248622152780695,ACTIVE,188,17.96,570,5,6,1,0,0
03,120245201694370686,ACTIVE,100,17.86,344,5,5,0,0,0
03,120244017128390686,ACTIVE,100,17.83,411,10,11,2,0,0
03,120249512321840725,ACTIVE,100,17.82,1617,29,31,2,0,0
03,120244428953840686,ACTIVE,100,17.58,370,10,10,0,0,0
03,120248378850330425,ACTIVE,136,17.490000000000002,233,4,6,0,0,0
03,120248536188000100,ACTIVE,500,17.48,486,14,19,2,1,52.56
03,120248378850380425,ACTIVE,136,17.400000000000002,289,2,3,0,0,0
03,120247624149520509,ACTIVE,102,17.4,510,14,11,3,3,214.4
03,120248384078410455,ACTIVE,134,17.310000000000002,425,10,12,1,0,0
03,120246697447950610,ACTIVE,80,17.240000000000002,207,7,6,0,0,0
03,120245286882710686,ACTIVE,100,17.240000000000002,178,5,5,1,0,0
03,120252136292710054,ACTIVE,100,17.08,391,6,7,1,1,53.220000000000006
03,120244824816070686,ACTIVE,500,17.04,331,4,7,0,0,0
03,120245097017710677,ACTIVE,100,16.99,403,5,7,0,0,0
03,120250333835580577,ACTIVE,100,16.97,333,6,8,1,0,0
03,120245840085750780,ACTIVE,80,16.950000000000003,252,5,6,0,1,72.95
03,120244164741800146,ACTIVE,149,16.93,515,14,13,3,1,75.21
03,120247865520180544,ACTIVE,80,16.93,385,8,10,1,0,0
03,120244070206100125,ACTIVE,150,16.92,487,13,12,2,1,97.71
03,120248204610010425,ACTIVE,190,16.92,489,6,9,3,0,0
03,120248384078440455,ACTIVE,134,16.73,525,8,10,1,1,34.95
03,120246701172200677,ACTIVE,124,16.69,416,3,3,0,0,0
03,120248645284270152,ACTIVE,200,16.68,852,13,16,2,0,0
03,120248416194170455,ACTIVE,133,16.63,411,3,2,0,0,0
03,120250447799910013,ACTIVE,80,16.62,181,8,6,0,0,0
03,120248955262440283,ACTIVE,100,16.580000000000002,420,8,8,0,0,0
03,120247391144430509,ACTIVE,200,16.54,650,17,17,0,0,0
03,120252072716270054,ACTIVE,115,16.54,367,10,9,1,0,0
03,120249251074290319,ACTIVE,120,16.41,492,8,9,0,0,0
03,120245400884170686,ACTIVE,80,16.38,250,6,6,1,0,0
03,120244349822900686,ACTIVE,100,16.37,314,11,13,2,1,29.979999999999997
03,120244802271840788,ACTIVE,200,16.34,417,9,10,0,0,0
03,120244965177310686,ACTIVE,100,16.27,302,6,10,1,1,31.22
03,120245400790120686,ACTIVE,80,16.14,215,0,0,0,0,0
03,120248490741000152,ACTIVE,200,16.08,606,12,11,0,0,0
03,120246702062450674,ACTIVE,100,16.07,406,7,7,0,0,0
03,120245487786040032,ACTIVE,127,16.02,354,5,7,2,1,62.86
03,120247322669120509,ACTIVE,200,15.989999999999998,501,12,10,0,0,0
03,120245380137820707,ACTIVE,320,15.920000000000002,404,11,9,0,0,0
03,120245706333590025,ACTIVE,140,15.85,215,4,8,0,0,0
03,120246040085600751,ACTIVE,600,15.760000000000002,413,8,14,2,0,0
03,120248681019100152,ACTIVE,166,15.749999999999998,773,12,15,0,0,0
03,120246862640090069,ACTIVE,140,15.72,302,5,5,0,0,0
03,120248455821250455,ACTIVE,135,15.649999999999999,414,7,10,1,0,0
03,120252090439270054,ACTIVE,100,15.530000000000001,297,9,7,1,0,0
03,120248229485400425,ACTIVE,600,15.5,488,6,10,0,0,0
03,120243458344350129,ACTIVE,120,15.49,624,18,16,2,2,164.59
03,120248072969230389,ACTIVE,136,15.43,660,10,11,1,0,0
03,120248415697400455,ACTIVE,125,15.41,384,10,11,1,0,0
03,120245044044870686,ACTIVE,100,15.39,247,5,5,2,0,0
03,120251430724110404,ACTIVE,90,15.379999999999999,233,5,4,0,0,0
03,120247193573040509,ACTIVE,200,15.35,512,4,7,0,0,0
03,120249985748090577,ACTIVE,101,15.34,339,16,15,0,0,0
03,120242746886630788,ACTIVE,200,15.33,284,9,7,2,1,65.95
03,120247438960760043,ACTIVE,320,15.290000000000001,238,8,8,1,1,25.98
03,120249672773520589,ACTIVE,97,15.28,402,5,5,0,0,0
03,120244171016080129,ACTIVE,120,15.2,556,16,15,3,1,96.22
03,120248823290310722,ACTIVE,80,15.13,245,11,14,1,1,22.979999999999997
03,120245119189080630,ACTIVE,165,15.129999999999999,531,9,12,1,0,0
03,120246178929760752,ACTIVE,300,15.080000000000002,484,15,14,1,1,26.98
03,120248490880340455,ACTIVE,134,15.07,429,7,5,2,1,106.83
03,120245403173590686,ACTIVE,80,15.07,267,3,5,1,0,0
03,120245514271740065,ACTIVE,115,15.000000000000002,272,7,10,1,1,29.98
03,120248089909210065,ACTIVE,92,14.81,387,11,9,1,1,49.52
03,120245899907890065,ACTIVE,115,14.79,244,11,11,1,0,0
03,120249115230940100,ACTIVE,100,14.779999999999998,389,14,15,2,0,0
03,120248337451970425,ACTIVE,200,14.76,437,10,9,1,0,0
03,120246299672700751,ACTIVE,300,14.75,476,10,15,1,1,47.67
03,120245401719830686,ACTIVE,100,14.75,206,4,4,0,0,0
03,120249283732990100,ACTIVE,140,14.73,411,5,8,0,0,0
03,120247324556450065,ACTIVE,100,14.71,229,6,6,0,0,0
